"precinct","g_iphone","year_week","stops","nonwhite","null_stops","arrests","white","nonwhite_null","borough","iphone","force","nonwhite_force","nonwhite_arrest","high_white","high_crime"
112,72,45,6,5,5,1,1,4,"PBQN",0,0,0,1,TRUE,FALSE
113,69,45,4,4,4,0,0,4,"PBQS",0,0,0,0,FALSE,TRUE
114,72,45,5,5,0,5,0,0,"PBQN",0,1,1,5,TRUE,TRUE
115,72,45,0,0,0,0,0,0,"PBQN",0,0,0,0,FALSE,TRUE
120,48,45,6,2,5,1,4,1,"PBSI",0,1,0,1,TRUE,FALSE
121,48,45,1,0,0,1,1,0,"PBSI",0,0,0,0,TRUE,FALSE
122,48,45,2,1,2,0,1,1,"PBSI",0,1,0,0,TRUE,FALSE
123,48,45,0,0,0,0,0,0,"PBSI",0,0,0,0,TRUE,FALSE
1,56,98,0,0,0,0,0,0,"PBMS",1,0,0,0,TRUE,FALSE
5,56,98,0,0,0,0,0,0,"PBMS",1,0,0,0,FALSE,FALSE
6,56,98,1,1,0,1,0,0,"PBMS",1,1,1,1,TRUE,TRUE
7,56,98,1,1,1,0,0,1,"PBMS",1,0,0,0,FALSE,FALSE
9,56,98,3,2,0,2,1,0,"PBMS",1,1,0,2,TRUE,TRUE
10,56,98,1,0,0,1,1,0,"PBMS",1,1,0,0,TRUE,FALSE
13,56,98,1,1,0,1,0,0,"PBMS",1,0,0,1,TRUE,TRUE
14,56,98,2,2,2,0,0,2,"PBMS",1,0,0,0,TRUE,TRUE
17,56,98,0,0,0,0,0,0,"PBMS",1,0,0,0,TRUE,FALSE
18,56,98,1,1,0,1,0,0,"PBMS",1,1,1,1,TRUE,TRUE
19,62,98,4,3,2,2,1,2,"PBMN",1,1,1,1,TRUE,TRUE
20,62,98,0,0,0,0,0,0,"PBMN",1,0,0,0,TRUE,FALSE
22,62,98,0,0,0,0,0,0,"PBMN",1,0,0,0,FALSE,FALSE
23,62,98,12,12,10,2,0,10,"PBMN",1,1,1,2,FALSE,FALSE
24,62,98,4,4,3,1,0,3,"PBMN",1,1,1,1,TRUE,FALSE
25,62,98,2,2,2,0,0,2,"PBMN",1,1,1,0,FALSE,FALSE
26,62,98,1,0,1,0,1,0,"PBMN",1,1,0,0,TRUE,FALSE
28,62,98,2,2,2,0,0,2,"PBMN",1,1,1,0,FALSE,FALSE
30,62,98,0,0,0,0,0,0,"PBMN",1,0,0,0,FALSE,FALSE
32,62,98,3,3,2,1,0,2,"PBMN",1,0,0,1,FALSE,FALSE
33,62,98,0,0,0,0,0,0,"PBMN",1,0,0,0,FALSE,FALSE
34,62,98,3,3,2,1,0,2,"PBMN",1,1,1,1,FALSE,FALSE
40,51,98,10,10,4,5,0,4,"PBBX",1,3,3,5,FALSE,TRUE
41,51,98,2,2,0,1,0,0,"PBBX",1,0,0,1,FALSE,FALSE
42,51,98,4,4,3,0,0,3,"PBBX",1,0,0,0,FALSE,FALSE
43,51,98,3,3,2,0,0,2,"PBBX",1,1,1,0,FALSE,TRUE
44,51,98,2,2,1,1,0,1,"PBBX",1,0,0,1,FALSE,TRUE
45,51,98,2,2,1,0,0,1,"PBBX",1,0,0,0,FALSE,FALSE
46,51,98,3,3,3,0,0,3,"PBBX",1,1,1,0,FALSE,TRUE
47,51,98,0,0,0,0,0,0,"PBBX",1,0,0,0,FALSE,TRUE
48,51,98,1,1,0,1,0,0,"PBBX",1,0,0,1,FALSE,TRUE
49,51,98,2,1,1,1,1,0,"PBBX",1,0,0,1,FALSE,FALSE
50,51,98,0,0,0,0,0,0,"PBBX",1,0,0,0,TRUE,FALSE
52,51,98,5,5,5,0,0,5,"PBBX",1,0,0,0,FALSE,TRUE
60,66,98,2,2,2,0,0,2,"PBBS",1,0,0,0,TRUE,FALSE
61,66,98,5,2,3,2,3,2,"PBBS",1,0,0,0,TRUE,TRUE
62,66,98,1,0,1,0,1,0,"PBBS",1,0,0,0,TRUE,FALSE
63,66,98,4,3,2,2,1,1,"PBBS",1,0,0,2,TRUE,FALSE
66,66,98,0,0,0,0,0,0,"PBBS",1,0,0,0,TRUE,FALSE
67,66,98,5,5,3,2,0,3,"PBBS",1,0,0,2,FALSE,TRUE
68,66,98,0,0,0,0,0,0,"PBBS",1,0,0,0,TRUE,FALSE
69,66,98,8,8,1,5,0,1,"PBBS",1,2,0,5,FALSE,FALSE
70,66,98,5,5,4,1,0,4,"PBBS",1,1,1,1,TRUE,TRUE
71,66,98,0,0,0,0,0,0,"PBBS",1,0,0,0,FALSE,TRUE
72,66,98,3,3,3,0,0,3,"PBBS",1,1,1,0,FALSE,FALSE
73,63,98,4,4,2,2,0,2,"PBBN",1,0,0,2,FALSE,TRUE
75,63,98,3,3,3,0,0,3,"PBBN",1,1,1,0,FALSE,TRUE
76,66,98,0,0,0,0,0,0,"PBBS",1,0,0,0,TRUE,FALSE
77,63,98,1,1,1,0,0,1,"PBBN",1,0,0,0,FALSE,TRUE
78,66,98,1,1,1,0,0,1,"PBBS",1,0,0,0,TRUE,FALSE
79,63,98,3,3,3,0,0,3,"PBBN",1,0,0,0,TRUE,TRUE
81,63,98,2,2,1,1,0,1,"PBBN",1,0,0,1,FALSE,TRUE
83,63,98,3,3,1,2,0,1,"PBBN",1,1,1,2,FALSE,TRUE
84,63,98,7,7,7,0,0,7,"PBBN",1,0,0,0,TRUE,FALSE
88,63,98,0,0,0,0,0,0,"PBBN",1,0,0,0,TRUE,FALSE
90,63,98,0,0,0,0,0,0,"PBBN",1,0,0,0,TRUE,TRUE
94,63,98,1,1,1,0,0,1,"PBBN",1,0,0,0,TRUE,FALSE
100,69,98,0,0,0,0,0,0,"PBQS",1,0,0,0,TRUE,FALSE
101,69,98,1,1,1,0,0,1,"PBQS",1,1,1,0,FALSE,FALSE
102,69,98,1,1,0,1,0,0,"PBQS",1,0,0,1,FALSE,TRUE
103,69,98,8,8,7,0,0,7,"PBQS",1,1,1,0,FALSE,TRUE
104,72,98,0,0,0,0,0,0,"PBQN",1,0,0,0,TRUE,TRUE
105,69,98,2,2,2,0,0,2,"PBQS",1,0,0,0,FALSE,TRUE
106,69,98,0,0,0,0,0,0,"PBQS",1,0,0,0,FALSE,TRUE
107,69,98,1,1,1,0,0,1,"PBQS",1,1,1,0,FALSE,FALSE
108,72,98,2,2,0,2,0,0,"PBQN",1,1,1,2,FALSE,FALSE
109,72,98,3,3,1,2,0,1,"PBQN",1,0,0,2,FALSE,TRUE
110,72,98,6,6,4,2,0,4,"PBQN",1,0,0,2,FALSE,TRUE
111,72,98,1,1,1,0,0,1,"PBQN",1,0,0,0,TRUE,FALSE
112,72,98,0,0,0,0,0,0,"PBQN",1,0,0,0,TRUE,FALSE
113,69,98,1,1,0,1,0,0,"PBQS",1,0,0,1,FALSE,TRUE
114,72,98,7,5,4,3,1,3,"PBQN",1,1,0,2,TRUE,TRUE
115,72,98,5,5,5,0,0,5,"PBQN",1,0,0,0,FALSE,TRUE
120,48,98,1,0,0,1,1,0,"PBSI",1,0,0,0,TRUE,FALSE
121,48,98,3,2,0,3,1,0,"PBSI",1,1,0,2,TRUE,FALSE
122,48,98,1,1,0,1,0,0,"PBSI",1,0,0,1,TRUE,FALSE
123,48,98,0,0,0,0,0,0,"PBSI",1,0,0,0,TRUE,FALSE
1,56,46,0,0,0,0,0,0,"PBMS",0,0,0,0,TRUE,FALSE
5,56,46,3,3,1,2,0,1,"PBMS",0,0,0,2,FALSE,FALSE
6,56,46,0,0,0,0,0,0,"PBMS",0,0,0,0,TRUE,TRUE
7,56,46,5,5,3,2,0,3,"PBMS",0,0,0,2,FALSE,FALSE
9,56,46,4,4,2,2,0,2,"PBMS",0,0,0,2,TRUE,TRUE
10,56,46,0,0,0,0,0,0,"PBMS",0,0,0,0,TRUE,FALSE
13,56,46,2,1,1,1,1,1,"PBMS",0,1,1,0,TRUE,TRUE
14,56,46,0,0,0,0,0,0,"PBMS",0,0,0,0,TRUE,TRUE
17,56,46,1,1,1,0,0,1,"PBMS",0,0,0,0,TRUE,FALSE
18,56,46,1,1,0,1,0,0,"PBMS",0,0,0,1,TRUE,TRUE
19,62,46,4,2,4,0,1,2,"PBMN",0,0,0,0,TRUE,TRUE
20,62,46,1,1,0,1,0,0,"PBMN",0,1,1,1,TRUE,FALSE
22,62,46,1,0,1,0,1,0,"PBMN",0,0,0,0,FALSE,FALSE
23,62,46,4,4,1,3,0,1,"PBMN",0,0,0,3,FALSE,FALSE
24,62,46,5,4,4,0,1,3,"PBMN",0,2,0,0,TRUE,FALSE
25,62,46,2,2,1,1,0,1,"PBMN",0,0,0,1,FALSE,FALSE
26,62,46,1,0,1,0,1,0,"PBMN",0,0,0,0,TRUE,FALSE
28,62,46,4,4,4,0,0,4,"PBMN",0,0,0,0,FALSE,FALSE
30,62,46,3,3,3,0,0,3,"PBMN",0,0,0,0,FALSE,FALSE
32,62,46,11,10,0,4,0,0,"PBMN",0,10,0,4,FALSE,FALSE
33,62,46,4,4,3,1,0,3,"PBMN",0,0,0,1,FALSE,FALSE
34,62,46,3,3,3,0,0,3,"PBMN",0,1,1,0,FALSE,FALSE
40,51,46,6,6,4,2,0,4,"PBBX",0,1,1,2,FALSE,TRUE
41,51,46,3,3,3,0,0,3,"PBBX",0,1,1,0,FALSE,FALSE
42,51,46,4,4,3,1,0,3,"PBBX",0,0,0,1,FALSE,FALSE
43,51,46,1,1,1,0,0,1,"PBBX",0,0,0,0,FALSE,TRUE
44,51,46,2,2,1,1,0,1,"PBBX",0,0,0,1,FALSE,TRUE
45,51,46,0,0,0,0,0,0,"PBBX",0,0,0,0,FALSE,FALSE
46,51,46,5,5,2,3,0,2,"PBBX",0,1,1,3,FALSE,TRUE
47,51,46,5,4,4,1,0,3,"PBBX",0,0,0,1,FALSE,TRUE
48,51,46,4,4,1,2,0,1,"PBBX",0,0,0,2,FALSE,TRUE
49,51,46,2,2,0,2,0,0,"PBBX",0,0,0,2,FALSE,FALSE
50,51,46,2,2,1,1,0,1,"PBBX",0,1,1,1,TRUE,FALSE
52,51,46,5,5,4,1,0,4,"PBBX",0,0,0,1,FALSE,TRUE
60,66,46,2,2,0,2,0,0,"PBBS",0,0,0,2,TRUE,FALSE
61,66,46,1,1,0,1,0,0,"PBBS",0,0,0,1,TRUE,TRUE
62,66,46,3,0,0,2,3,0,"PBBS",0,0,0,0,TRUE,FALSE
63,66,46,1,1,0,1,0,0,"PBBS",0,1,1,1,TRUE,FALSE
66,66,46,1,1,1,0,0,1,"PBBS",0,0,0,0,TRUE,FALSE
67,66,46,4,4,4,0,0,4,"PBBS",0,3,1,0,FALSE,TRUE
68,66,46,1,1,1,0,0,1,"PBBS",0,0,0,0,TRUE,FALSE
69,66,46,7,7,4,3,0,4,"PBBS",0,0,0,3,FALSE,FALSE
70,66,46,4,4,3,1,0,3,"PBBS",0,1,1,1,TRUE,TRUE
71,66,46,5,5,4,0,0,4,"PBBS",0,1,1,0,FALSE,TRUE
72,66,46,5,4,3,2,0,2,"PBBS",0,2,0,2,FALSE,FALSE
73,63,46,10,10,5,5,0,5,"PBBN",0,0,0,5,FALSE,TRUE
75,63,46,4,4,2,1,0,2,"PBBN",0,2,2,1,FALSE,TRUE
76,66,46,1,1,0,1,0,0,"PBBS",0,0,0,1,TRUE,FALSE
77,63,46,3,3,3,0,0,3,"PBBN",0,3,1,0,FALSE,TRUE
78,66,46,0,0,0,0,0,0,"PBBS",0,0,0,0,TRUE,FALSE
79,63,46,7,7,4,2,0,4,"PBBN",0,4,1,2,TRUE,TRUE
81,63,46,4,3,3,1,0,2,"PBBN",0,0,0,1,FALSE,TRUE
83,63,46,9,9,8,1,0,8,"PBBN",0,1,1,1,FALSE,TRUE
84,63,46,6,5,2,4,1,1,"PBBN",0,1,0,4,TRUE,FALSE
88,63,46,0,0,0,0,0,0,"PBBN",0,0,0,0,TRUE,FALSE
90,63,46,3,3,1,2,0,1,"PBBN",0,0,0,2,TRUE,TRUE
94,63,46,1,1,1,0,0,1,"PBBN",0,0,0,0,TRUE,FALSE
100,69,46,1,1,1,0,0,1,"PBQS",0,0,0,0,TRUE,FALSE
101,69,46,0,0,0,0,0,0,"PBQS",0,0,0,0,FALSE,FALSE
102,69,46,0,0,0,0,0,0,"PBQS",0,0,0,0,FALSE,TRUE
103,69,46,6,5,5,0,1,4,"PBQS",0,0,0,0,FALSE,TRUE
104,72,46,1,1,0,1,0,0,"PBQN",0,1,1,1,TRUE,TRUE
105,69,46,3,3,3,0,0,3,"PBQS",0,0,0,0,FALSE,TRUE
106,69,46,10,9,9,1,1,8,"PBQS",0,0,0,1,FALSE,TRUE
107,69,46,3,3,3,0,0,3,"PBQS",0,0,0,0,FALSE,FALSE
108,72,46,7,7,5,2,0,5,"PBQN",0,0,0,2,FALSE,FALSE
109,72,46,0,0,0,0,0,0,"PBQN",0,0,0,0,FALSE,TRUE
110,72,46,3,3,1,2,0,1,"PBQN",0,0,0,2,FALSE,TRUE
111,72,46,0,0,0,0,0,0,"PBQN",0,0,0,0,TRUE,FALSE
112,72,46,2,1,2,0,1,1,"PBQN",0,1,0,0,TRUE,FALSE
113,69,46,5,5,4,0,0,4,"PBQS",0,0,0,0,FALSE,TRUE
114,72,46,3,3,2,1,0,2,"PBQN",0,2,2,1,TRUE,TRUE
115,72,46,9,4,3,6,5,3,"PBQN",0,6,0,1,FALSE,TRUE
120,48,46,4,3,2,2,1,1,"PBSI",0,0,0,2,TRUE,FALSE
121,48,46,1,0,1,0,1,0,"PBSI",0,0,0,0,TRUE,FALSE
122,48,46,0,0,0,0,0,0,"PBSI",0,0,0,0,TRUE,FALSE
123,48,46,0,0,0,0,0,0,"PBSI",0,0,0,0,TRUE,FALSE
1,56,99,0,0,0,0,0,0,"PBMS",1,0,0,0,TRUE,FALSE
5,56,99,2,1,2,0,1,1,"PBMS",1,1,0,0,FALSE,FALSE
6,56,99,5,3,5,0,2,3,"PBMS",1,3,0,0,TRUE,TRUE
7,56,99,1,0,1,0,1,0,"PBMS",1,0,0,0,FALSE,FALSE
9,56,99,3,3,2,1,0,2,"PBMS",1,0,0,1,TRUE,TRUE
10,56,99,4,4,1,3,0,1,"PBMS",1,0,0,3,TRUE,FALSE
13,56,99,1,1,0,1,0,0,"PBMS",1,0,0,1,TRUE,TRUE
14,56,99,3,3,3,0,0,3,"PBMS",1,0,0,0,TRUE,TRUE
17,56,99,0,0,0,0,0,0,"PBMS",1,0,0,0,TRUE,FALSE
18,56,99,1,1,1,0,0,1,"PBMS",1,0,0,0,TRUE,TRUE
19,62,99,2,2,0,2,0,0,"PBMN",1,0,0,2,TRUE,TRUE
20,62,99,1,1,1,0,0,1,"PBMN",1,1,1,0,TRUE,FALSE
22,62,99,0,0,0,0,0,0,"PBMN",1,0,0,0,FALSE,FALSE
23,62,99,4,4,4,0,0,4,"PBMN",1,2,0,0,FALSE,FALSE
24,62,99,1,1,1,0,0,1,"PBMN",1,1,1,0,TRUE,FALSE
25,62,99,7,6,7,0,1,6,"PBMN",1,1,1,0,FALSE,FALSE
26,62,99,0,0,0,0,0,0,"PBMN",1,0,0,0,TRUE,FALSE
28,62,99,4,3,3,1,1,2,"PBMN",1,0,0,1,FALSE,FALSE
30,62,99,1,0,1,0,0,0,"PBMN",1,0,0,0,FALSE,FALSE
32,62,99,5,4,5,0,1,4,"PBMN",1,1,1,0,FALSE,FALSE
33,62,99,2,2,2,0,0,2,"PBMN",1,0,0,0,FALSE,FALSE
34,62,99,1,0,1,0,1,0,"PBMN",1,0,0,0,FALSE,FALSE
40,51,99,1,1,1,0,0,1,"PBBX",1,0,0,0,FALSE,TRUE
41,51,99,3,3,0,3,0,0,"PBBX",1,0,0,3,FALSE,FALSE
42,51,99,2,2,0,1,0,0,"PBBX",1,0,0,1,FALSE,FALSE
43,51,99,9,9,5,4,0,5,"PBBX",1,0,0,4,FALSE,TRUE
44,51,99,3,3,3,0,0,3,"PBBX",1,0,0,0,FALSE,TRUE
45,51,99,1,1,0,1,0,0,"PBBX",1,1,1,1,FALSE,FALSE
46,51,99,2,2,1,1,0,1,"PBBX",1,0,0,1,FALSE,TRUE
47,51,99,5,5,5,0,0,5,"PBBX",1,3,3,0,FALSE,TRUE
48,51,99,4,4,1,3,0,1,"PBBX",1,0,0,3,FALSE,TRUE
49,51,99,2,2,2,0,0,2,"PBBX",1,0,0,0,FALSE,FALSE
50,51,99,0,0,0,0,0,0,"PBBX",1,0,0,0,TRUE,FALSE
52,51,99,1,1,0,1,0,0,"PBBX",1,0,0,1,FALSE,TRUE
60,66,99,2,2,1,1,0,1,"PBBS",1,0,0,1,TRUE,FALSE
61,66,99,3,1,1,2,2,0,"PBBS",1,1,0,1,TRUE,TRUE
62,66,99,1,1,0,1,0,0,"PBBS",1,0,0,1,TRUE,FALSE
63,66,99,7,6,2,5,1,2,"PBBS",1,2,0,4,TRUE,FALSE
66,66,99,0,0,0,0,0,0,"PBBS",1,0,0,0,TRUE,FALSE
67,66,99,15,14,14,1,1,13,"PBBS",1,0,0,1,FALSE,TRUE
68,66,99,2,1,2,0,1,1,"PBBS",1,0,0,0,TRUE,FALSE
69,66,99,4,4,3,1,0,3,"PBBS",1,0,0,1,FALSE,FALSE
70,66,99,1,1,1,0,0,1,"PBBS",1,0,0,0,TRUE,TRUE
71,66,99,1,1,1,0,0,1,"PBBS",1,0,0,0,FALSE,TRUE
72,66,99,1,1,0,1,0,0,"PBBS",1,0,0,1,FALSE,FALSE
73,63,99,7,7,5,1,0,5,"PBBN",1,0,0,1,FALSE,TRUE
75,63,99,9,9,5,4,0,5,"PBBN",1,0,0,4,FALSE,TRUE
76,66,99,2,2,2,0,0,2,"PBBS",1,0,0,0,TRUE,FALSE
77,63,99,2,2,1,1,0,1,"PBBN",1,0,0,1,FALSE,TRUE
78,66,99,9,6,2,7,3,0,"PBBS",1,1,0,6,TRUE,FALSE
79,63,99,2,2,1,1,0,1,"PBBN",1,1,1,1,TRUE,TRUE
81,63,99,0,0,0,0,0,0,"PBBN",1,0,0,0,FALSE,TRUE
83,63,99,1,1,0,1,0,0,"PBBN",1,0,0,1,FALSE,TRUE
84,63,99,5,2,1,4,3,0,"PBBN",1,3,0,2,TRUE,FALSE
88,63,99,2,2,1,1,0,1,"PBBN",1,1,1,1,TRUE,FALSE
90,63,99,1,1,1,0,0,1,"PBBN",1,1,1,0,TRUE,TRUE
94,63,99,1,1,1,0,0,1,"PBBN",1,0,0,0,TRUE,FALSE
100,69,99,1,1,1,0,0,1,"PBQS",1,0,0,0,TRUE,FALSE
101,69,99,0,0,0,0,0,0,"PBQS",1,0,0,0,FALSE,FALSE
102,69,99,2,2,2,0,0,2,"PBQS",1,0,0,0,FALSE,TRUE
103,69,99,2,2,2,0,0,2,"PBQS",1,2,0,0,FALSE,TRUE
104,72,99,1,1,1,0,0,1,"PBQN",1,0,0,0,TRUE,TRUE
105,69,99,1,1,1,0,0,1,"PBQS",1,1,1,0,FALSE,TRUE
106,69,99,5,5,5,0,0,5,"PBQS",1,0,0,0,FALSE,TRUE
107,69,99,4,4,3,1,0,3,"PBQS",1,0,0,1,FALSE,FALSE
108,72,99,0,0,0,0,0,0,"PBQN",1,0,0,0,FALSE,FALSE
109,72,99,1,0,1,0,1,0,"PBQN",1,0,0,0,FALSE,TRUE
110,72,99,1,1,1,0,0,1,"PBQN",1,1,1,0,FALSE,TRUE
111,72,99,0,0,0,0,0,0,"PBQN",1,0,0,0,TRUE,FALSE
112,72,99,2,2,0,2,0,0,"PBQN",1,0,0,2,TRUE,FALSE
113,69,99,0,0,0,0,0,0,"PBQS",1,0,0,0,FALSE,TRUE
114,72,99,6,3,3,2,3,2,"PBQN",1,1,1,1,TRUE,TRUE
115,72,99,3,3,2,1,0,2,"PBQN",1,0,0,1,FALSE,TRUE
120,48,99,0,0,0,0,0,0,"PBSI",1,0,0,0,TRUE,FALSE
121,48,99,1,1,1,0,0,1,"PBSI",1,0,0,0,TRUE,FALSE
122,48,99,0,0,0,0,0,0,"PBSI",1,0,0,0,TRUE,FALSE
123,48,99,1,0,0,0,1,0,"PBSI",1,0,0,0,TRUE,FALSE
1,56,47,0,0,0,0,0,0,"PBMS",0,0,0,0,TRUE,FALSE
5,56,47,1,0,0,1,1,0,"PBMS",0,0,0,0,FALSE,FALSE
6,56,47,1,0,0,1,1,0,"PBMS",0,1,0,0,TRUE,TRUE
7,56,47,0,0,0,0,0,0,"PBMS",0,0,0,0,FALSE,FALSE
9,56,47,2,2,1,1,0,1,"PBMS",0,0,0,1,TRUE,TRUE
10,56,47,1,1,0,1,0,0,"PBMS",0,0,0,1,TRUE,FALSE
13,56,47,1,1,1,0,0,1,"PBMS",0,0,0,0,TRUE,TRUE
14,56,47,3,3,3,0,0,3,"PBMS",0,2,2,0,TRUE,TRUE
17,56,47,0,0,0,0,0,0,"PBMS",0,0,0,0,TRUE,FALSE
18,56,47,0,0,0,0,0,0,"PBMS",0,0,0,0,TRUE,TRUE
19,62,47,2,2,1,1,0,1,"PBMN",0,1,1,1,TRUE,TRUE
20,62,47,0,0,0,0,0,0,"PBMN",0,0,0,0,TRUE,FALSE
22,62,47,0,0,0,0,0,0,"PBMN",0,0,0,0,FALSE,FALSE
23,62,47,4,4,3,1,0,3,"PBMN",0,1,1,1,FALSE,FALSE
24,62,47,4,3,4,0,1,3,"PBMN",0,0,0,0,TRUE,FALSE
25,62,47,10,10,5,5,0,5,"PBMN",0,1,1,5,FALSE,FALSE
26,62,47,1,1,0,0,0,0,"PBMN",0,0,0,0,TRUE,FALSE
28,62,47,4,3,2,2,1,1,"PBMN",0,1,1,2,FALSE,FALSE
30,62,47,0,0,0,0,0,0,"PBMN",0,0,0,0,FALSE,FALSE
32,62,47,0,0,0,0,0,0,"PBMN",0,0,0,0,FALSE,FALSE
33,62,47,1,1,0,1,0,0,"PBMN",0,1,1,1,FALSE,FALSE
34,62,47,2,2,2,0,0,2,"PBMN",0,1,1,0,FALSE,FALSE
40,51,47,6,6,4,2,0,4,"PBBX",0,0,0,2,FALSE,TRUE
41,51,47,1,1,1,0,0,1,"PBBX",0,0,0,0,FALSE,FALSE
42,51,47,5,5,3,2,0,3,"PBBX",0,2,0,2,FALSE,FALSE
43,51,47,1,1,0,1,0,0,"PBBX",0,0,0,1,FALSE,TRUE
44,51,47,6,6,2,4,0,2,"PBBX",0,0,0,4,FALSE,TRUE
45,51,47,3,2,1,0,1,1,"PBBX",0,0,0,0,FALSE,FALSE
46,51,47,4,4,3,1,0,3,"PBBX",0,2,2,1,FALSE,TRUE
47,51,47,0,0,0,0,0,0,"PBBX",0,0,0,0,FALSE,TRUE
48,51,47,1,1,0,1,0,0,"PBBX",0,1,1,1,FALSE,TRUE
49,51,47,0,0,0,0,0,0,"PBBX",0,0,0,0,FALSE,FALSE
50,51,47,0,0,0,0,0,0,"PBBX",0,0,0,0,TRUE,FALSE
52,51,47,2,2,1,1,0,1,"PBBX",0,0,0,1,FALSE,TRUE
60,66,47,5,3,2,3,2,2,"PBBS",0,3,2,1,TRUE,FALSE
61,66,47,1,1,1,0,0,1,"PBBS",0,0,0,0,TRUE,TRUE
62,66,47,0,0,0,0,0,0,"PBBS",0,0,0,0,TRUE,FALSE
63,66,47,6,6,1,5,0,1,"PBBS",0,0,0,5,TRUE,FALSE
66,66,47,1,0,1,0,0,0,"PBBS",0,0,0,0,TRUE,FALSE
67,66,47,10,10,7,2,0,7,"PBBS",0,2,2,2,FALSE,TRUE
68,66,47,1,0,0,1,1,0,"PBBS",0,0,0,0,TRUE,FALSE
69,66,47,6,6,6,0,0,6,"PBBS",0,2,2,0,FALSE,FALSE
70,66,47,1,1,1,0,0,1,"PBBS",0,0,0,0,TRUE,TRUE
71,66,47,2,2,0,2,0,0,"PBBS",0,0,0,2,FALSE,TRUE
72,66,47,1,1,1,0,0,1,"PBBS",0,0,0,0,FALSE,FALSE
73,63,47,3,3,3,0,0,3,"PBBN",0,0,0,0,FALSE,TRUE
75,63,47,4,4,3,1,0,3,"PBBN",0,0,0,1,FALSE,TRUE
76,66,47,0,0,0,0,0,0,"PBBS",0,0,0,0,TRUE,FALSE
77,63,47,3,3,3,0,0,3,"PBBN",0,2,0,0,FALSE,TRUE
78,66,47,0,0,0,0,0,0,"PBBS",0,0,0,0,TRUE,FALSE
79,63,47,4,4,2,2,0,2,"PBBN",0,0,0,2,TRUE,TRUE
81,63,47,9,8,9,0,0,8,"PBBN",0,2,2,0,FALSE,TRUE
83,63,47,2,2,2,0,0,2,"PBBN",0,1,1,0,FALSE,TRUE
84,63,47,7,7,2,5,0,2,"PBBN",0,0,0,5,TRUE,FALSE
88,63,47,0,0,0,0,0,0,"PBBN",0,0,0,0,TRUE,FALSE
90,63,47,1,0,1,0,1,0,"PBBN",0,1,0,0,TRUE,TRUE
94,63,47,6,5,1,5,1,1,"PBBN",0,0,0,4,TRUE,FALSE
100,69,47,6,6,6,0,0,6,"PBQS",0,0,0,0,TRUE,FALSE
101,69,47,0,0,0,0,0,0,"PBQS",0,0,0,0,FALSE,FALSE
102,69,47,0,0,0,0,0,0,"PBQS",0,0,0,0,FALSE,TRUE
103,69,47,4,4,2,2,0,2,"PBQS",0,0,0,2,FALSE,TRUE
104,72,47,0,0,0,0,0,0,"PBQN",0,0,0,0,TRUE,TRUE
105,69,47,4,4,4,0,0,4,"PBQS",0,0,0,0,FALSE,TRUE
106,69,47,0,0,0,0,0,0,"PBQS",0,0,0,0,FALSE,TRUE
107,69,47,0,0,0,0,0,0,"PBQS",0,0,0,0,FALSE,FALSE
108,72,47,0,0,0,0,0,0,"PBQN",0,0,0,0,FALSE,FALSE
109,72,47,0,0,0,0,0,0,"PBQN",0,0,0,0,FALSE,TRUE
110,72,47,2,2,1,1,0,1,"PBQN",0,1,1,1,FALSE,TRUE
111,72,47,3,1,2,1,2,0,"PBQN",0,0,0,1,TRUE,FALSE
112,72,47,1,1,0,1,0,0,"PBQN",0,1,1,1,TRUE,FALSE
113,69,47,7,7,5,1,0,5,"PBQS",0,0,0,1,FALSE,TRUE
114,72,47,6,4,3,3,1,2,"PBQN",0,2,2,2,TRUE,TRUE
115,72,47,0,0,0,0,0,0,"PBQN",0,0,0,0,FALSE,TRUE
120,48,47,3,3,1,2,0,1,"PBSI",0,2,2,2,TRUE,FALSE
121,48,47,3,3,2,1,0,2,"PBSI",0,1,1,1,TRUE,FALSE
122,48,47,0,0,0,0,0,0,"PBSI",0,0,0,0,TRUE,FALSE
123,48,47,0,0,0,0,0,0,"PBSI",0,0,0,0,TRUE,FALSE
1,56,100,5,5,4,1,0,4,"PBMS",1,4,1,1,TRUE,FALSE
5,56,100,0,0,0,0,0,0,"PBMS",1,0,0,0,FALSE,FALSE
6,56,100,1,1,0,1,0,0,"PBMS",1,0,0,1,TRUE,TRUE
7,56,100,3,1,3,0,2,1,"PBMS",1,2,0,0,FALSE,FALSE
9,56,100,2,2,1,1,0,1,"PBMS",1,0,0,1,TRUE,TRUE
10,56,100,0,0,0,0,0,0,"PBMS",1,0,0,0,TRUE,FALSE
13,56,100,0,0,0,0,0,0,"PBMS",1,0,0,0,TRUE,TRUE
14,56,100,1,1,0,1,0,0,"PBMS",1,0,0,1,TRUE,TRUE
17,56,100,0,0,0,0,0,0,"PBMS",1,0,0,0,TRUE,FALSE
18,56,100,2,2,2,0,0,2,"PBMS",1,1,1,0,TRUE,TRUE
19,62,100,3,2,3,0,1,2,"PBMN",1,0,0,0,TRUE,TRUE
20,62,100,0,0,0,0,0,0,"PBMN",1,0,0,0,TRUE,FALSE
22,62,100,0,0,0,0,0,0,"PBMN",1,0,0,0,FALSE,FALSE
23,62,100,9,7,8,1,2,6,"PBMN",1,1,1,1,FALSE,FALSE
24,62,100,1,1,0,1,0,0,"PBMN",1,1,1,1,TRUE,FALSE
